token_address,ticker,chain,platform,launch_ts,t_window_hours,total_buy_volume_eth,total_buy_volume_eth_decayed,unique_buyers,buyer_volumes_eth_json,lp_depth_eth,lp_removed_24h_eth,early_holders_count,early_holders_still_holding,hp_delta_recent,holder_count,holder_balances_json,outcome_30d_holder_retention,outcome_30d_price_floor,outcome_30d_volume_slope,outcome_30d_composite,outcome_60d_holder_retention,outcome_60d_price_floor,outcome_60d_volume_slope,outcome_60d_composite,outcome_90d_holder_retention,outcome_90d_price_floor,outcome_90d_volume_slope,outcome_90d_composite,survived_to_day_7,hp_trajectory_json,name,creator_address,notes
0x7a0b56cf3eb9ec219bb9f9dd4bc15ce2a0b27b07,NCLAW,base,clanker,1770380327,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],NCLAW,0xdc5dc58cbf757708f2a6265e9bff06bd89714bc4,no swaps in 90d;zero-activity
0xc2531baced35c91df1528659d1735bb4d369bb07,BUILDERARENA,base,clanker,1770407731,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],BUILDERARENA,0x14536667cd30e52c0b458baaccb9fada7046e056,no swaps in 90d;zero-activity
0x6df3bf061da5fc2a241a26e13e9599fa89800b07,ClawWhale,base,clanker,1770221779,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ClawWhale,0x5b2b0d1504bda37c7600135927e068ecaff8da82,no swaps in 90d;zero-activity
0xdb0f04853a00662502b384b3e7c47a764c96ab07,FSAM,base,clanker,1770399895,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],FSAM,0x3385a51606ae9374f4b2b779e41b0b5b44b9fd09,no swaps in 90d;zero-activity
0xb3f89099e1acc657d937d0a85ab3e34b67112b07,MOLTMATCH,base,clanker,1770083683,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MOLTMATCH,0x7a9e1974a5e968b96e1272fd9063522479398887,no swaps in 90d;zero-activity
0x0815253e9c8e57a056633d908e6be18456516b07,TRIDENT,base,clanker,1770327875,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],TRIDENT,0x9cd0e36a46b9675787ff160e6f5b7f9fb21540a5,no swaps in 90d;zero-activity
0x21b9870f90a18bcbe1daa05bc7bbaa3b916fcb07,MILLZ,base,clanker,1770505015,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MILLZ,0x4451426a3c074bf75327e4fa2f08f69c27189664,no swaps in 90d;zero-activity
0xc9926ed80ae3736bd4921538f4a65a4fc0c02b07,SUNS POWER,base,clanker,1770251045,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SUNS POWER,0xf43243919ec7ac1d9b046e02e427560d99fb570d,no swaps in 90d;zero-activity
0xf87519758febdbdafdfff44d0cf8b65f163e7b07,OracleOfTale,base,clanker,1770463223,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],OracleOfTalents,0xc83eabd0744a7a469f566c35e14ad5c2eb9e6fb0,no swaps in 90d;zero-activity
0xdc0f366bd391d30ffc5f5d22f594d1bfaa970b07,PP,base,clanker,1770167693,96,8.220151,1.139382,3,"[8.167775, 0.047395, 0.004982]",9.269101,0,0,0,-0.0767,0,[],0,1,0,0,0,1,0,0,0,0,0,0,0,"[4.286287, 3.616556, 3.210344, 2.963963]",PP,0x6b3309b60887be3512f4c5f8b82af4cf5a999d51,
0xb935c345c8bb18f7c402f0cd0ea62643a39feb07,steinclaw,base,clanker,1770007167,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],steinclaw,0x4a753ad222ad5c1a5bd7c1258aa0640c46abde8b,no swaps in 90d;zero-activity
0xf5555a3eccb104b16d329ca46fe5de8e1d8a5b07,builderarena,base,clanker,1770407417,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],builderarena,0x7bfd069c427e608dd7bfb99abdd4d2f37119ef0e,no swaps in 90d;zero-activity
0x2fa08e74a47cb5c9211d14da00905bb96d22fb07,shitsuji_shi,base,clanker,1770437087,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],shitsuji_shinki,0x4f034dd8ebc3d18745b81621b296dacec3e21317,no swaps in 90d;zero-activity
0x26a19d2397bc36edafa2c03402ff29711c89eb07,SugusClaw,base,clanker,1770439961,96,0.0,0.0,0,[],9.910581,0,1,1,0.0,1,[99792364209051258292],1,1,0,0,1,1,0,0,0,0,0,0,0,"[2.369018, 2.369018, 2.369018, 2.369018]",SugusClaw,0x0949ed2c83edbab07cc5f567dc1a2b2972a8cf6a,zero-activity
0x9eed0e451dc3bca92b81a53a6877c9a620d06b07,OMEZKAAI,base,clanker,1770464195,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],OMEZKAAI,0x99e2617181b3c7f427e0ad223e7667c376a18933,no swaps in 90d;zero-activity
0x7b6d68a4253e6a9cdbe805e7977b0682149eeb07,FurryFlasher,base,clanker,1770217225,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],FurryFlasher,0x7721aae34e0368e47493a3f8acd6cdf788ca72ec,no swaps in 90d;zero-activity
0xb4805a164c3bdce71b7896f45b71609b3d78fb07,CONDUCTOR,base,clanker,1770520385,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],CONDUCTOR,0x99e2617181b3c7f427e0ad223e7667c376a18933,no swaps in 90d;zero-activity
0xe483e13e7bec9e8e493853c249ec459b02e3bb07,URCHIN,base,clanker,1770215243,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],URCHIN,0x813b8f0144bd8dbaecfd1ae3af28ad4879ac50f7,no swaps in 90d;zero-activity
0x6c69fb7a9720675607a368e5e63b22057b475b07,SLEPLEES,base,clanker,1770186743,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SLEPLEES,0x448c73b5e2edfc591edac031b7dc9c8531f1caac,no swaps in 90d;zero-activity
0xe91a8c3e276c683509c478bd3e05c3f4dde25b07,MograAgent_1,base,clanker,1770467451,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MograAgent_1770460680,0x0db8a88d280513591acee5a4db5a41a38c25f259,no swaps in 90d;zero-activity
0x9071ca1882b14750b4bc4ce41d7488d61a9fa290,UPONLY,base,clanker,1770166433,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],UPONLY,0x32ee2c1c706456d6e8eea9634332261d6567c319,no swaps in 90d;zero-activity
0x1c2d0985c2816f02809013f7e11a0a26bf57b5ca,POPFRG,base,clanker,1770520305,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],POPFRG,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0xb95ff6280195c9e3b879460d3ba7b408a4e4ab07,THINK,base,clanker,1770179755,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],THINK,0x2e22a193ce7195a08f02c694923fdd873b48b004,no swaps in 90d;zero-activity
0x6a4fad3a14db334fa376196c69b41debe5684519,Clawd576b78,base,clanker,1770254935,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Clawd576b78,0xfbe42e600aea4f4389bc2767440b16489280b3c8,no swaps in 90d;zero-activity
0x7bdc4e4cd5b14b8d7bf44258b38be984d920bb07,Coinbase tel,base,clanker,1770503189,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Coinbase telek,0x5989af7f39f597407521a1d263a89e5cfbcdfb12,no swaps in 90d;zero-activity
0xf8d650e659bedb1e24dc320dcb18fce210cc6b07,clawbracky,base,clanker,1770344481,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],clawbracky,0xb3c26474950aa62a2aa5ca216d7c85c24a6eb279,no swaps in 90d;zero-activity
0xfef93fbb119cd79638b54401365d1c80caa17b07,ClawBL,base,clanker,1770356681,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ClawBL,0x4ebd654c9243fe1b597b0ebaaed1f1a46daccb0d,no swaps in 90d;zero-activity
0xb7eed7b6785feeaa09c6ff826489f9d243896b07,fhh,base,clanker,1770023971,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],fhh,0x8d0d9de2bcd69353588b6d7d56e7112caed869af,no swaps in 90d;zero-activity
0x856a76f9299dacbc27ef5463a2f5508dc0099b07,CLAW,base,clanker,1770329449,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],CLAW,0x3e2e521f24b24a2f36d2876ecd44c9ca104b0773,no swaps in 90d;zero-activity
0xf6cbe3bce0e90d2e4d9176c100a59ed44fe5cb07,ZATS,base,clanker,1770506543,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ZATS,0x99e2617181b3c7f427e0ad223e7667c376a18933,no swaps in 90d;zero-activity
0x15ce1b5b1cb947a63ce1587132c17f7b35aa5b07,CLONKER,base,clanker,1770134939,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],CLONKER,0xe849355272d614a00cfe10be992cae945d58a5a5,no swaps in 90d;zero-activity
0x38f010511c7c61cdc0e87f67a4cb49528c25fb07,SNOWCORGI,base,clanker,1770388803,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SNOWCORGI,0x1e0ccfd909e142b94b53d50d456b46695199a1da,no swaps in 90d;zero-activity
0xdee2d631463954af62cc9729986ebbbd2ff98b07,SALLY,base,clanker,1770157161,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SALLY,0xf47ac7b9ba15c75f813db799965e7dc30ccd9673,no swaps in 90d;zero-activity
0x555fe6d1d180d4970bd6bff7c86d047fd153669d,XNINI,base,clanker,1770214911,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],XNINI,0x759abf9cf73b4f6ef24c08217bbcf61e2e7160f3,no swaps in 90d;zero-activity
0x40bc569dcd899a50fc9979d06283c12ce6f4eb07,clawdfi,base,clanker,1770137361,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],clawdfi,0x0d26a44c4b63d65c78bd7be2013784d54a4f9728,no swaps in 90d;zero-activity
0x5f17915e52ffe75c4c045f8cc11671e373f3db07,BNKW,base,clanker,1770281835,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],BNKW,0xf5724d4c69bc010c388ae0b3fe30835901e8d68a,no swaps in 90d;zero-activity
0x2f8c3847c00488f050d651f30217d3a1dd85ea36,ZEREMPLUS,base,clanker,1770375597,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ZEREMPLUS,0xd2abb4834f33fffd5586ca50dab478faddfd2965,no swaps in 90d;zero-activity
0x5fa5583a0d83401db31100743b1969757c1ea684,Zoidberg,base,clanker,1770150509,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Zoidberg,0xc1106d3f66a3984d32fe946298ef749ff40a4a69,no swaps in 90d;zero-activity
0xb4a40942967885577711d53192b03d9d8e6dbb07,SHELTER,base,clanker,1770408549,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SHELTER,0x14536667cd30e52c0b458baaccb9fada7046e056,no swaps in 90d;zero-activity
0x633efb3b3afe2d8097b06b64c46b6cea253f9b07,Dragonclaw30,base,clanker,1770426151,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Dragonclaw3000,0x00e5635ab101f1e62b77a9f352d82c8ba94df99c,no swaps in 90d;zero-activity
0x15191fbee5fe666c8819770701b7fd966a527b07,ZULUETX,base,clanker,1770196187,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ZULUETX,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0xab2315d9dd7b63675fb566f81f2ec03d662b7b07,MOLTIN,base,clanker,1770511425,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MOLTIN,0xd92d7e2d613cba105bda68472f86aff8289a9a63,no swaps in 90d;zero-activity
0x4ed914e12302a76869434f70ab1837eee4608b07,SHEKEL,base,clanker,1770138233,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SHEKEL,0x579401a2622fd5b92983c18495aae644ca5e1352,no swaps in 90d;zero-activity
0x671fd3c1400404415a6f7e82f420f50a63eacb07,Quacks,base,clanker,1770486767,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Quacks,0x918e339c3d66202561be04abf5388f0609f6377d,no swaps in 90d;zero-activity
0x71baa0001cb4ddaaf467b8fba8bc8858fd9aab07,MPRIME,base,clanker,1770389277,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MPRIME,0xc039e0a7e8810495fe15e03f260a5ce7119b3d6e,no swaps in 90d;zero-activity
0xe7c7205abd73f601b20c6b193ca45bfd8a4d550c,SparkySideki,base,clanker,1770162101,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SparkySidekick,0xd7a59cbedc26de308dd9c6ae884ee7f0ff57cdfc,no swaps in 90d;zero-activity
0x972b2c1c050f0a7f1d42aadb4f2fc7ec16d17b07,CLAW,base,clanker,1770404231,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],CLAW,0x39e6e8588009c96e9f7969e7c04e436e69253642,no swaps in 90d;zero-activity
0x12741fd87f6314193e46ff8b76cbc45eddda3b07,grockmolt,base,clanker,1770102219,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],grockmolt,0x554def389d9fe0ebda5f833693696f4d6c2585c8,no swaps in 90d;zero-activity
0x8f48f805405b838a1ada9ccc45c32dfdcd68fb07,ClawMart,base,clanker,1770021453,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ClawMart,0xb2d4d5092b27f166a49d684564e3b7d4980853de,no swaps in 90d;zero-activity
0x69bad6135ee28709cb16421022e4afaa122c8b07,ASL,base,clanker,1770467203,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],ASL,0x64fc148cfbf58fbffbabe50805cdf100e8d6e93f,no swaps in 90d;zero-activity
0xa586dfb74265f8bbaa8f228a89da3abbf8499b07,OPENANIMAL,base,clanker,1770486577,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],OPENANIMAL,0xcd696d3316e0625c685a904ba1c4af9a7a2cad6e,no swaps in 90d;zero-activity
0x12428b85967909a3e05688eb7d35a714cffa2b0d,XUEQIAI,base,clanker,1770144871,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],XUEQIAI,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
0x0f7434a1a9ac6713eac159a9b3103ab6cf21cb07,nicholasjenk,base,clanker,1770226147,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],nicholasjenkins128,0x205ac8fe2ad980427c3816ba981d06e114f1f0c2,no swaps in 90d;zero-activity
0x2e418e11a2fb682e2c76168076b3d73c521530ad,clawzia,base,clanker,1770237639,96,0.582873,0.078921,4,"[0.299669, 0.19125, 0.090342, 0.001612]",9.911335,0,1,1,-0.0065,1,[7139080212608370229123135],1,1,0,0,1,1,0,0,0,0,0,0,0,"[2.707996, 2.661606, 2.633469, 2.616403]",clawzia,0x0053bc8f80e2014e38d240b91127115d7d70cff9,
0x2534da3c9b76cb5778f6769d61a61fd8bee43b07,SKILL,base,clanker,1770454859,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SKILL,0x1d57b71fbb676db8302da93201e7b35eb4842c09,no swaps in 90d;zero-activity
0x50fad313a6dc624f142fe4cb8a40cd0fa9342b07,JDAB,base,clanker,1770500649,96,0.007146,0.000967,1,[0.007146],9.911374,0,0,0,-0.0001,0,[],0,1,0,0,0,1,0,0,0,0,0,0,0,"[2.218062, 2.217493, 2.217148, 2.216939]",JDAB,0x2a15cba89c879406296a3a7f0458df7aabae85f1,
0x10a1177b6f47ed3dbdc6bac4ac8c28b816913b07,Zcash,base,clanker,1770396113,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Zcash,0x294bbe66412b1d3bf4b183f095946888105b1436,no swaps in 90d;zero-activity
0x8bad2bc3d8b8c6d0ba37e45be9e3469426e75b07,KelvinGrok,base,clanker,1770152655,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],KelvinGrok,0xd71823f2ada35367007f04a1962f0e939388e3e1,no swaps in 90d;zero-activity
0xa8b79e6b5636b2a5a78ef8de89d01eaef9930b78,JakePaul,base,clanker,1770412727,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],JakePaul,0x60f29bc53a20b9f5549d397cc886720234ab5275,no swaps in 90d;zero-activity
0x98af3cdb0353be3227c0540ee112a72f1f910b07,FDR,base,clanker,1770490607,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],FDR,0xb8e60203f6e55a9a9aeab67d457bd2a03f5d6542,no swaps in 90d;zero-activity
0x228e45dbd521b0c1abb383ff5ecdb9b591dcdb07,moltbot,base,clanker,1770069719,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],moltbot,0xe769c7133cfd2e2cabff00cf718932ab588c2a1d,no swaps in 90d;zero-activity
0x9025bde65a8cbe0baa25ae0fb3ad22f3a100ead4,XENONAI,base,clanker,1769997289,96,0.0,0.0,0,[],9.910581,0,1,1,0.0,1,[1000949248613899619305],1,1,0,0,1,1,0,0,0,0,0,0,0,"[2.369018, 2.369018, 2.369018, 2.369018]",XENONAI,0xfc426dfeae55dae2f936a592450c9ecea87a5736,zero-activity
0x9aad5fed0153e8af5a863d216f3be73d50681b07,0xmoltnasa,base,clanker,1770518951,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],0xmoltnasa,0x99e2617181b3c7f427e0ad223e7667c376a18933,no swaps in 90d;zero-activity
0x338467416cc0f61d325993eb23ef55f89a338bb7,moon,base,clanker,1770416103,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],moon,0xcf17374f71c981ddd74e970ff8806d0ae9e5a010,no swaps in 90d;zero-activity
0x792ecaa51aba9f060735df9e212768c2f1d7db07,frame,base,clanker,1770421739,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],frame,0x4451426a3c074bf75327e4fa2f08f69c27189664,no swaps in 90d;zero-activity
0x29cdd01fea95770d820480570a35bf15eb265b07,ClearDeck ,base,clanker,1770427071,96,0.0,0.0,0,[],1.764082,0,1,1,0.0,1,[98944787829623479017583],1,1,0,0,1,1,0,0,0,0,0,0,0,"[0.558685, 0.558685, 0.558685, 0.558685]",ClearDeck ,0x109f5dd0f72aad21f894c173f5bfed3386dc910b,zero-activity
0xf74dcf6f2526b94306576452cc537efab4d43b07,Mochi,base,clanker,1770409295,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Mochi,0x10b9014fcdb8a112df8f103a999c4e3f9a44fbc7,no swaps in 90d;zero-activity
0x8581d405a48a7f515e21270149b23ceddb4aeb07,vibe,base,clanker,1770518545,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],vibe,0x99e2617181b3c7f427e0ad223e7667c376a18933,no swaps in 90d;zero-activity
0x206e49c44717ce38099ffde4f0d20c5d35628b07,xlala,base,clanker,1770454535,96,0.0,0.0,0,[],9.910581,0,1,1,0.0,1,[100094925760499291363],1,1,0,0,1,1,0,0,0,0,0,0,0,"[2.369018, 2.369018, 2.369018, 2.369018]",xlala,0x0949ed2c83edbab07cc5f567dc1a2b2972a8cf6a,zero-activity
0x72ee5693806ca600a7576d6322b6b78a26dc8b07,cfish,base,clanker,1770401981,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],cfish,0x92a81df6653954b45e554e28b79bda26a5144aea,no swaps in 90d;zero-activity
0x269f86270e6b75db96126b5746f9d5e445319b07,IndexClaw,base,clanker,1770522535,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],IndexClaw,0x99e2617181b3c7f427e0ad223e7667c376a18933,no swaps in 90d;zero-activity
0xed56ef08eac9a6525a85c4b464eddf333289ab07,Postera,base,clanker,1770262665,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Postera,0x801041745db22e0502e29ffb6651a2858195552e,no swaps in 90d;zero-activity
0x9db532ee236b19e056db44f3ddafac3f7bfeab07,vibe,base,clanker,1770514103,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],vibe,0xac6fd38274b6321f7a9ffc2fca976124f6358616,no swaps in 90d;zero-activity
0x0497002cc7760fb719199c79cd54c178d1164b07,JOB,base,clanker,1770447189,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],JOB,0x59f84e08fef2ffe07ab7542b8a8876ce89a9c20f,no swaps in 90d;zero-activity
0xa8f5d3c2bc8e6aa60168aecf434eea69a43f7b07,LOBSTER,base,clanker,1770550481,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],LOBSTER,0x8f959f1ff9f441c97883e5f521c8c13e8e427a8e,no swaps in 90d;zero-activity
0x8c1f496d336e329f9c666172d38a0b29d6cbcb07,HORN,base,clanker,1770476109,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],HORN,0x16b52ab894666adee0588ddfcf3f3e647185bb79,no swaps in 90d;zero-activity
0xe7e099fdb1d070177925c1fdb84a7f1033289526,Interpretabi,base,clanker,1770392313,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],InterpretabilityBot,0x055a5b944af2098f70568ffbe0c488496ebe261a,no swaps in 90d;zero-activity
0x3d36b3d18acff1ed8de4dfada04c720b88350b07,TINYBNKR,base,clanker,1770493087,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],TINYBNKR,0x5e9cd07867f0775eeebcdbf9562a89df290bb3cb,no swaps in 90d;zero-activity
0x4d288c20b47865a7d8caa27034ea41e3b0296b07,MacClaw,base,clanker,1770408323,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],MacClaw,0x54a6893b4190beda5f553c685d17d412b5bfd62b,no swaps in 90d;zero-activity
0x9ffe5f971aee7d22e1cdd1a67ee20308e989cb07,Clanko,base,clanker,1770171757,96,1.759737,0.238525,3,"[1.551789, 0.19378, 0.014168]",1.856996,0,0,0,-0.0611,0,[],0,1,0,0,0,1,0,0,0,0,0,0,0,"[1.069821, 0.929615, 0.844576, 0.792998]",Clanko,0x4be2a0f64aced3a8c19b66c683eb08aba74d8b21,
0xc11873611fd53b6c5e88bbab1196e8901a580b07,Idea,base,clanker,1770059537,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],Idea,0x0a3b0b85d2e9b89b436ca3429c4e15cc5f57aff7,no swaps in 90d;zero-activity
0x26509f37147a9e8ad07480d7388e04fe69cc2257,AgentPacks,base,clanker,1770218771,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],AgentPacks,0xf6bedc66a03b0975e735b6577b9a306a776d29ae,no swaps in 90d;zero-activity
0xfd1cf92b8b9aeea4be32fed365543a43b9f06b07,SATOS,base,clanker,1770408171,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],SATOS,0xf6be8a542668924dfab63cba67d3bfa5ce41acf4,no swaps in 90d;zero-activity
0x59b399bda511e41f2ae64f91c572d9e39fb80294,BLACKHELPERA,base,clanker,1770519525,96,0.0,0.0,0,[],0.0,0.0,0,0,0.0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,[],BLACKHELPERAI,0xfc426dfeae55dae2f936a592450c9ecea87a5736,no swaps in 90d;zero-activity
